associado_id,Frequency,Monetary,Recency,r_quartile,f_quartile,m_quartile,RFMScore,categoria
1807,80,5605.566000000002,7,2,1,1,211,Destaque
3154,80,1665.6360000000004,1,1,1,1,111,Vip
27229,80,6123.066,1,1,1,1,111,Vip
8774,80,2462.7679999999987,39,3,1,1,311,Distante Fiel Valioso
22185,80,5300.509999999999,0,1,1,1,111,Vip
19062,80,6788.841999999996,2,1,1,1,111,Vip
32735,80,1189.318,2,1,1,1,111,Vip
8089,80,2654.4839999999986,0,1,1,1,111,Vip
20211,80,1907.1600000000008,1,1,1,1,111,Vip
18710,80,4660.083999999999,3,1,1,1,111,Vip
55125,80,3860.396999999999,0,1,1,1,111,Vip
6973,80,3127.311,0,1,1,1,111,Vip
27149,80,3738.746,1,1,1,1,111,Vip
19431,80,1874.9360000000008,3,1,1,1,111,Vip
4213,80,3285.1300000000006,0,1,1,1,111,Vip
4023,80,2036.1980000000005,0,1,1,1,111,Vip
20437,80,6167.906999999998,3,1,1,1,111,Vip
189,80,5396.677999999999,1,1,1,1,111,Vip
860,80,573.53,0,1,1,1,111,Vip
28972,79,2323.54,0,1,1,1,111,Vip
20291,79,2615.609999999999,2,1,1,1,111,Vip
10053,79,1368.816,10,2,1,1,211,Destaque
24645,79,5340.830000000001,0,1,1,1,111,Vip
4453,79,1942.4560000000001,0,1,1,1,111,Vip
25974,79,1210.6600000000003,0,1,1,1,111,Vip
3155,79,1980.2340000000006,0,1,1,1,111,Vip
3279,79,2465.8210000000004,0,1,1,1,111,Vip
1995,79,3419.9069999999992,6,1,1,1,111,Vip
4097,79,712.2,7,2,1,1,211,Destaque
3213,79,2026.1770000000006,2,1,1,1,111,Vip
19020,79,2121.622,0,1,1,1,111,Vip
28932,79,1744.8589999999992,2,1,1,1,111,Vip
854,79,2261.9100000000003,1,1,1,1,111,Vip
4081,79,4640.099999999996,5,1,1,1,111,Vip
24663,79,4164.08,0,1,1,1,111,Vip
19771,79,1968.1070000000007,2,1,1,1,111,Vip
10396,79,1343.4480000000003,1,1,1,1,111,Vip
6077,79,6000.730000000002,7,2,1,1,211,Destaque
10638,79,3479.711,33,3,1,1,311,Distante Fiel Valioso
3443,79,2655.3360000000002,0,1,1,1,111,Vip
9811,79,1416.2120000000007,1,1,1,1,111,Vip
19339,79,2027.6900000000003,0,1,1,1,111,Vip
7529,79,1243.71,4,1,1,1,111,Vip
19582,79,9049.742999999999,0,1,1,1,111,Vip
185,79,900.83,0,1,1,1,111,Vip
18405,79,5694.986000000003,3,1,1,1,111,Vip
26690,78,1389.5450000000005,0,1,1,1,111,Vip
23839,78,3941.1629999999996,0,1,1,1,111,Vip
10941,78,1375.4269999999997,3,1,1,1,111,Vip
27540,78,1877.313,1,1,1,1,111,Vip
1908,78,3202.3109999999983,2,1,1,1,111,Vip
4967,78,3134.3739999999993,2,1,1,1,111,Vip
29217,78,2741.4900000000007,0,1,1,1,111,Vip
1300,78,971.3279999999997,1,1,1,1,111,Vip
40460,78,1119.618,19,2,1,1,211,Destaque
19016,78,2977.239,1,1,1,1,111,Vip
28397,78,1113.9300000000005,0,1,1,1,111,Vip
1540,78,3920.854999999999,0,1,1,1,111,Vip
25121,78,1244.0369999999998,1,1,1,1,111,Vip
3080,78,15355.219000000008,0,1,1,1,111,Vip
4633,78,2623.84,4,1,1,1,111,Vip
14209,78,1787.5529999999994,0,1,1,1,111,Vip
2934,78,826.1400000000001,0,1,1,1,111,Vip
8370,78,5322.692000000002,1,1,1,1,111,Vip
7335,78,2125.062999999999,4,1,1,1,111,Vip
24648,78,2365.11,0,1,1,1,111,Vip
33298,78,6546.839999999999,1,1,1,1,111,Vip
2512,77,2491.2709999999993,24,2,1,1,211,Destaque
4135,77,1639.1950000000002,0,1,1,1,111,Vip
24684,77,1011.856,0,1,1,1,111,Vip
368,77,3996.533999999999,1,1,1,1,111,Vip
3167,77,1828.0670000000002,0,1,1,1,111,Vip
8768,77,1831.0680000000002,1,1,1,1,111,Vip
38570,77,4483.112000000001,2,1,1,1,111,Vip
15400,77,1863.6900000000003,0,1,1,1,111,Vip
19037,77,2148.388000000001,1,1,1,1,111,Vip
28977,77,1916.3060000000003,0,1,1,1,111,Vip
9808,77,2368.9179999999997,1,1,1,1,111,Vip
12172,77,1168.96,2,1,1,1,111,Vip
1015,77,8421.593999999997,1,1,1,1,111,Vip
1223,77,3419.8510000000015,1,1,1,1,111,Vip
5204,77,2185.154000000001,1,1,1,1,111,Vip
33150,77,3841.229,3,1,1,1,111,Vip
21256,77,1684.7060000000001,1,1,1,1,111,Vip
955,77,2045.0330000000001,3,1,1,1,111,Vip
5003,77,5060.272000000001,0,1,1,1,111,Vip
8485,77,2400.3089999999997,0,1,1,1,111,Vip
36701,77,3908.774,1,1,1,1,111,Vip
34398,76,2696.6499999999996,2,1,1,1,111,Vip
5441,76,2099.259,4,1,1,1,111,Vip
2416,76,2825.956999999999,5,1,1,1,111,Vip
62522,76,2270.8280000000004,0,1,1,1,111,Vip
5632,76,948.1409999999998,1,1,1,1,111,Vip
21274,76,3716.8109999999997,0,1,1,1,111,Vip
1878,76,3088.614999999999,0,1,1,1,111,Vip
4211,76,3145.979999999999,0,1,1,1,111,Vip
22218,76,1335.4529999999997,0,1,1,1,111,Vip
3419,76,4206.407,3,1,1,1,111,Vip
3003,76,4321.063,1,1,1,1,111,Vip
18631,76,4670.448999999998,13,2,1,1,211,Destaque
3278,76,2850.677999999999,2,1,1,1,111,Vip
24983,76,1878.6179999999995,0,1,1,1,111,Vip
19399,76,1321.1599999999996,0,1,1,1,111,Vip
18741,76,1359.9089999999999,0,1,1,1,111,Vip
4717,76,5472.683999999998,0,1,1,1,111,Vip
54150,76,886.712,0,1,1,1,111,Vip
11106,75,10205.971,0,1,1,1,111,Vip
1054,75,4219.200999999998,3,1,1,1,111,Vip
11408,75,2139.428999999999,0,1,1,1,111,Vip
2849,75,2756.2229999999995,0,1,1,1,111,Vip
6856,75,2026.4739999999997,3,1,1,1,111,Vip
29408,75,2461.298,2,1,1,1,111,Vip
7204,75,2136.5159999999996,0,1,1,1,111,Vip
1180,75,7858.669999999996,0,1,1,1,111,Vip
12345,75,996.2880000000004,0,1,1,1,111,Vip
1706,75,2970.6459999999993,4,1,1,1,111,Vip
9134,75,937.053,1,1,1,1,111,Vip
1271,75,2817.9739999999993,0,1,1,1,111,Vip
5478,75,1623.7440000000001,1,1,1,1,111,Vip
10557,75,1273.6950000000004,0,1,1,1,111,Vip
447,75,730.6999999999999,3,1,1,1,111,Vip
23805,75,2478.014,0,1,1,1,111,Vip
2181,75,1752.8800000000006,5,1,1,1,111,Vip
19919,75,2833.0710000000004,2,1,1,1,111,Vip
29121,74,13118.002000000002,1,1,1,1,111,Vip
375,74,1283.6080000000006,4,1,1,1,111,Vip
8531,74,5243.602999999998,3,1,1,1,111,Vip
1268,74,4351.684,1,1,1,1,111,Vip
23678,74,1836.0929999999998,4,1,1,1,111,Vip
2694,74,4599.643,5,1,1,1,111,Vip
228,74,1379.2140000000006,4,1,1,1,111,Vip
3803,74,1210.5400000000002,0,1,1,1,111,Vip
6150,74,3236.0659999999993,0,1,1,1,111,Vip
6434,74,4468.468,1,1,1,1,111,Vip
29385,74,1856.296,3,1,1,1,111,Vip
26608,74,5042.425999999999,0,1,1,1,111,Vip
3969,74,2201.6400000000003,1,1,1,1,111,Vip
8315,74,2573.63,1,1,1,1,111,Vip
3841,74,4164.946,2,1,1,1,111,Vip
745,73,2509.6679999999997,0,1,1,1,111,Vip
139,73,2089.9969999999994,0,1,1,1,111,Vip
6760,73,5471.318000000001,2,1,1,1,111,Vip
16956,73,1445.819,0,1,1,1,111,Vip
26274,73,3689.4100000000017,0,1,1,1,111,Vip
19918,73,2342.964,1,1,1,1,111,Vip
9943,73,5618.047999999996,2,1,1,1,111,Vip
3466,73,4768.94,0,1,1,1,111,Vip
237,73,5292.2029999999995,0,1,1,1,111,Vip
6246,73,3150.02,3,1,1,1,111,Vip
6073,73,2908.8979999999992,2,1,1,1,111,Vip
7372,73,2354.1199999999994,0,1,1,1,111,Vip
25350,73,1866.360999999999,0,1,1,1,111,Vip
17364,73,2981.2519999999995,0,1,1,1,111,Vip
897,73,8982.311000000002,0,1,1,1,111,Vip
3318,73,3704.6949999999993,0,1,1,1,111,Vip
12151,73,2058.279,2,1,1,1,111,Vip
231,73,2929.4999999999995,1,1,1,1,111,Vip
2149,73,1809.7499999999993,2,1,1,1,111,Vip
19949,73,2460.862,1,1,1,1,111,Vip
1729,73,8228.286999999998,1,1,1,1,111,Vip
24724,73,1869.8570000000007,1,1,1,1,111,Vip
23365,73,3675.7909999999997,0,1,1,1,111,Vip
4292,73,2330.1420000000003,2,1,1,1,111,Vip
27721,72,2402.243,1,1,1,1,111,Vip
17677,72,3694.276000000001,0,1,1,1,111,Vip
2514,72,2887.2449999999994,0,1,1,1,111,Vip
9209,72,2383.9429999999993,0,1,1,1,111,Vip
28609,72,1433.6099999999994,2,1,1,1,111,Vip
21940,72,3586.1519999999978,0,1,1,1,111,Vip
17196,72,3044.6749999999997,0,1,1,1,111,Vip
4065,72,1617.103,0,1,1,1,111,Vip
10997,72,3694.267000000001,0,1,1,1,111,Vip
405,72,2574.3880000000013,11,2,1,1,211,Destaque
3035,72,2470.9359999999997,0,1,1,1,111,Vip
3478,72,3964.0829999999987,2,1,1,1,111,Vip
3175,72,2808.9800000000005,1,1,1,1,111,Vip
4010,72,3213.686000000001,4,1,1,1,111,Vip
10014,72,4397.167999999999,2,1,1,1,111,Vip
6205,72,4769.1619999999975,0,1,1,1,111,Vip
19346,72,7917.447999999999,4,1,1,1,111,Vip
27129,72,5981.810999999997,0,1,1,1,111,Vip
3215,72,2594.1330000000003,2,1,1,1,111,Vip
25878,72,2042.2210000000002,0,1,1,1,111,Vip
31305,72,1779.7090000000003,0,1,1,1,111,Vip
30201,72,3179.049999999999,0,1,1,1,111,Vip
19280,71,1251.484000000001,0,1,1,1,111,Vip
26523,71,1621.871,4,1,1,1,111,Vip
20730,71,3700.2810000000004,0,1,1,1,111,Vip
29186,71,1880.6509999999994,0,1,1,1,111,Vip
576,71,5827.253999999998,2,1,1,1,111,Vip
3376,71,1254.3450000000005,1,1,1,1,111,Vip
1691,71,4099.659000000001,0,1,1,1,111,Vip
9436,71,1692.949,1,1,1,1,111,Vip
4541,71,3251.436000000002,0,1,1,1,111,Vip
9038,71,671.0729999999996,0,1,1,1,111,Vip
4283,71,994.2920000000001,0,1,1,1,111,Vip
5012,71,2548.0239999999994,1,1,1,1,111,Vip
19489,71,898.4749999999999,2,1,1,1,111,Vip
42437,71,3783.19,0,1,1,1,111,Vip
6442,71,5437.942999999999,2,1,1,1,111,Vip
3385,71,2925.759,0,1,1,1,111,Vip
19424,71,3754.1589999999997,3,1,1,1,111,Vip
41995,71,3548.7599999999993,1,1,1,1,111,Vip
9242,71,1855.0109999999997,1,1,1,1,111,Vip
6436,71,4555.298000000001,4,1,1,1,111,Vip
6509,71,3018.7999999999993,0,1,1,1,111,Vip
964,71,3190.5390000000007,58,3,1,1,311,Distante Fiel Valioso
216,71,1275.4500000000003,26,3,1,1,311,Distante Fiel Valioso
7525,71,1487.9869999999996,13,2,1,1,211,Destaque
1100,71,1349.794,0,1,1,1,111,Vip
15567,70,4878.6089999999995,4,1,1,1,111,Vip
5714,70,3863.3460000000014,1,1,1,1,111,Vip
27567,70,5175.392999999998,8,2,1,1,211,Destaque
10038,70,1673.1350000000004,0,1,1,1,111,Vip
7242,70,2563.6800000000003,2,1,1,1,111,Vip
25230,70,4478.965,1,1,1,1,111,Vip
7717,70,1312.3919999999998,0,1,1,1,111,Vip
1776,70,2288.729999999999,1,1,1,1,111,Vip
52959,70,2370.41,3,1,1,1,111,Vip
3398,70,2515.4489999999987,0,1,1,1,111,Vip
4604,70,3724.991,0,1,1,1,111,Vip
4751,70,5763.125,1,1,1,1,111,Vip
611,70,12567.994000000004,0,1,1,1,111,Vip
18078,70,3871.795,1,1,1,1,111,Vip
5471,70,1360.4829999999997,1,1,1,1,111,Vip
199,70,771.325,8,2,1,1,211,Destaque
8743,70,460.7360000000003,0,1,1,2,112,Destaque
7286,70,4006.2919999999995,2,1,1,1,111,Vip
27740,70,5992.556000000001,3,1,1,1,111,Vip
14108,70,1123.5179999999998,3,1,1,1,111,Vip
603,70,3968.311,1,1,1,1,111,Vip
29761,70,4032.3040000000015,1,1,1,1,111,Vip
2511,70,3078.038999999999,0,1,1,1,111,Vip
9560,70,1496.7450000000006,2,1,1,1,111,Vip
849,70,2217.7640000000006,1,1,1,1,111,Vip
3713,69,1539.1029999999996,0,1,1,1,111,Vip
4172,69,6086.120000000002,2,1,1,1,111,Vip
24581,69,2984.902,4,1,1,1,111,Vip
1378,69,5732.197999999999,0,1,1,1,111,Vip
2362,69,5460.892000000003,0,1,1,1,111,Vip
4076,69,2210.5220000000004,6,1,1,1,111,Vip
10951,69,1767.1649999999997,0,1,1,1,111,Vip
4851,69,5356.590000000002,1,1,1,1,111,Vip
8824,69,2143.8450000000007,5,1,1,1,111,Vip
5941,69,2850.177000000002,1,1,1,1,111,Vip
1471,69,8822.519999999995,4,1,1,1,111,Vip
9165,69,2505.760000000001,2,1,1,1,111,Vip
470,69,2027.953,0,1,1,1,111,Vip
8015,69,2217.501,0,1,1,1,111,Vip
24808,69,2387.4200000000005,2,1,1,1,111,Vip
30788,69,1134.71,0,1,1,1,111,Vip
26512,69,2290.7159999999994,3,1,1,1,111,Vip
9831,69,7720.543,3,1,1,1,111,Vip
243,69,1050.0490000000004,2,1,1,1,111,Vip
38582,69,3254.4649999999992,0,1,1,1,111,Vip
23054,69,2752.329,0,1,1,1,111,Vip
29852,69,698.5389999999999,0,1,1,1,111,Vip
609,69,2701.787,1,1,1,1,111,Vip
3641,69,3094.0249999999983,3,1,1,1,111,Vip
4814,69,4574.2509999999975,14,2,1,1,211,Destaque
10466,69,53685.715999999986,3,1,1,1,111,Vip
20465,69,2557.0179999999996,3,1,1,1,111,Vip
22949,69,2958.3069999999993,1,1,1,1,111,Vip
4953,69,4502.610999999999,0,1,1,1,111,Vip
981,69,5065.0790000000015,6,1,1,1,111,Vip
3840,69,6688.249000000001,0,1,1,1,111,Vip
5098,68,2618.0699999999997,3,1,1,1,111,Vip
7374,68,2770.3890000000015,1,1,1,1,111,Vip
25622,68,2390.0580000000004,4,1,1,1,111,Vip
4368,68,2478.453,16,2,1,1,211,Destaque
4692,68,11251.650999999994,2,1,1,1,111,Vip
14470,68,1258.112,3,1,1,1,111,Vip
26474,68,3292.724999999998,0,1,1,1,111,Vip
14481,68,3716.082000000001,0,1,1,1,111,Vip
15103,68,2680.986999999999,2,1,1,1,111,Vip
2941,68,1969.51,3,1,1,1,111,Vip
10174,68,2601.1510000000007,5,1,1,1,111,Vip
14160,68,3228.6920000000014,6,1,1,1,111,Vip
50837,68,3143.8079999999995,0,1,1,1,111,Vip
8536,68,1164.2800000000002,1,1,1,1,111,Vip
352,68,3807.712999999999,0,1,1,1,111,Vip
9458,68,1454.7839999999994,1,1,1,1,111,Vip
1903,68,7440.597000000001,7,2,1,1,211,Destaque
2479,68,793.7020000000002,0,1,1,1,111,Vip
25292,68,9583.056000000002,5,1,1,1,111,Vip
6300,67,5253.374999999999,0,1,1,1,111,Vip
18370,67,4743.0160000000005,5,1,1,1,111,Vip
23330,67,6154.957999999997,0,1,1,1,111,Vip
13940,67,4437.8550000000005,4,1,1,1,111,Vip
16078,67,3463.385,3,1,1,1,111,Vip
4111,67,5677.956,13,2,1,1,211,Destaque
7850,67,4046.7899999999995,0,1,1,1,111,Vip
13894,67,2580.9090000000006,0,1,1,1,111,Vip
28242,67,4181.087999999999,3,1,1,1,111,Vip
12055,67,1742.194,1,1,1,1,111,Vip
4239,67,1695.77,0,1,1,1,111,Vip
465,67,8128.819999999998,0,1,1,1,111,Vip
11757,67,2574.6210000000005,4,1,1,1,111,Vip
3163,67,3243.6850000000018,0,1,1,1,111,Vip
29062,67,2258.6159999999995,1,1,1,1,111,Vip
28590,67,2533.8999999999996,0,1,1,1,111,Vip
11162,67,1680.64,2,1,1,1,111,Vip
11636,67,4333.247000000001,1,1,1,1,111,Vip
25295,67,5646.440999999999,4,1,1,1,111,Vip
1590,67,5198.9710000000005,0,1,1,1,111,Vip
48084,67,942.7040000000001,0,1,1,1,111,Vip
4491,67,3230.928999999999,0,1,1,1,111,Vip
9435,67,2611.776999999999,0,1,1,1,111,Vip
7236,67,924.1600000000002,9,2,1,1,211,Destaque
6470,66,2864.6909999999993,4,1,1,1,111,Vip
3639,66,1918.854,3,1,1,1,111,Vip
4002,66,1653.764,0,1,1,1,111,Vip
4372,66,3032.556000000001,0,1,1,1,111,Vip
5695,66,3459.636000000001,1,1,1,1,111,Vip
31983,66,1434.5659999999993,14,2,1,1,211,Destaque
5256,66,897.8230000000002,3,1,1,1,111,Vip
29620,66,1158.0469999999996,0,1,1,1,111,Vip
1862,66,4521.089,5,1,1,1,111,Vip
1764,66,11069.36,1,1,1,1,111,Vip
18540,66,7608.326,28,3,1,1,311,Distante Fiel Valioso
2168,66,2665.6620000000003,5,1,1,1,111,Vip
24540,66,1524.3200000000002,0,1,1,1,111,Vip
6481,66,3610.1249999999995,1,1,1,1,111,Vip
26288,66,2760.7140000000004,4,1,1,1,111,Vip
20171,66,2960.783000000001,0,1,1,1,111,Vip
25115,66,2250.032,0,1,1,1,111,Vip
16448,66,2193.4799999999996,0,1,1,1,111,Vip
3173,66,3265.656000000001,3,1,1,1,111,Vip
4862,66,2451.7700000000004,0,1,1,1,111,Vip
7142,66,3591.2540000000013,5,1,1,1,111,Vip
34269,66,1303.111,0,1,1,1,111,Vip
18080,66,7164.099999999998,1,1,1,1,111,Vip
22835,66,2779.485,3,1,1,1,111,Vip
4021,66,3104.25,0,1,1,1,111,Vip
8561,66,2827.6400000000003,1,1,1,1,111,Vip
1649,66,7639.724999999998,0,1,1,1,111,Vip
6485,66,1652.0049999999999,0,1,1,1,111,Vip
32781,66,1360.34,2,1,1,1,111,Vip
8820,66,1909.1849999999997,2,1,1,1,111,Vip
10931,66,1795.9329999999995,0,1,1,1,111,Vip
18013,66,1569.2699999999998,2,1,1,1,111,Vip
22910,66,972.6299999999995,1,1,1,1,111,Vip
25780,66,1883.683,2,1,1,1,111,Vip
26461,65,1495.3920000000005,0,1,1,1,111,Vip
4311,65,1630.1099999999997,1,1,1,1,111,Vip
13057,65,20811.230000000003,0,1,1,1,111,Vip
12414,65,4288.999,5,1,1,1,111,Vip
6604,65,2056.7039999999997,0,1,1,1,111,Vip
23299,65,3031.784,1,1,1,1,111,Vip
25580,65,549.57,2,1,1,1,111,Vip
1026,65,3266.666999999998,4,1,1,1,111,Vip
18530,65,2008.2989999999995,0,1,1,1,111,Vip
1973,65,4540.435999999998,1,1,1,1,111,Vip
10998,65,948.6149999999999,0,1,1,1,111,Vip
8185,65,7067.347,0,1,1,1,111,Vip
24043,65,5914.455999999998,0,1,1,1,111,Vip
55379,65,1119.6480000000004,0,1,1,1,111,Vip
9946,65,2202.614,0,1,1,1,111,Vip
32243,65,5061.127999999999,0,1,1,1,111,Vip
5998,65,3439.7729999999992,1,1,1,1,111,Vip
5613,65,992.2270000000003,0,1,1,1,111,Vip
23283,65,2493.154,1,1,1,1,111,Vip
7277,65,4246.829,3,1,1,1,111,Vip
10842,65,6269.772000000001,0,1,1,1,111,Vip
7517,65,6236.840999999998,3,1,1,1,111,Vip
10782,65,2264.0640000000003,4,1,1,1,111,Vip
4575,65,2688.046999999999,4,1,1,1,111,Vip
22071,65,5246.001000000002,0,1,1,1,111,Vip
2744,65,2897.8589999999995,3,1,1,1,111,Vip
8517,65,4557.647999999999,5,1,1,1,111,Vip
6189,65,2723.5139999999988,1,1,1,1,111,Vip
7932,65,2695.0260000000003,0,1,1,1,111,Vip
17591,65,6408.337,1,1,1,1,111,Vip
187,65,2109.8550000000005,11,2,1,1,211,Destaque
335,65,4025.0180000000005,0,1,1,1,111,Vip
227,65,1832.9479999999999,0,1,1,1,111,Vip
36104,65,6268.066,1,1,1,1,111,Vip
7147,65,742.44,3,1,1,1,111,Vip
31787,65,1716.195,2,1,1,1,111,Vip
2031,64,9984.588000000002,0,1,1,1,111,Vip
26493,64,2138.1420000000007,0,1,1,1,111,Vip
5268,64,1658.0489999999998,4,1,1,1,111,Vip
3218,64,825.8599999999999,0,1,1,1,111,Vip
17566,64,1559.3279999999997,1,1,1,1,111,Vip
31803,64,6410.161999999998,0,1,1,1,111,Vip
28127,64,1555.199,0,1,1,1,111,Vip
12840,64,2921.0299999999997,3,1,1,1,111,Vip
3350,64,1483.7080000000005,12,2,1,1,211,Destaque
1052,64,4288.612999999999,0,1,1,1,111,Vip
18952,64,3996.4729999999995,6,1,1,1,111,Vip
4654,64,2107.7880000000005,0,1,1,1,111,Vip
1013,64,4355.042,5,1,1,1,111,Vip
1690,64,3005.949,1,1,1,1,111,Vip
3929,64,4254.282999999999,4,1,1,1,111,Vip
33228,64,2463.0939999999996,1,1,1,1,111,Vip
9977,64,4113.025999999999,7,2,1,1,211,Destaque
7042,64,5087.522,0,1,1,1,111,Vip
456,64,4891.634999999999,4,1,1,1,111,Vip
5877,64,4565.884000000002,0,1,1,1,111,Vip
7737,64,2141.0600000000004,2,1,1,1,111,Vip
21603,64,1879.9070000000008,0,1,1,1,111,Vip
4176,64,4166.909,0,1,1,1,111,Vip
5139,64,3043.149,0,1,1,1,111,Vip
25626,64,1189.2400000000002,2,1,1,1,111,Vip
3361,64,1723.2129999999997,1,1,1,1,111,Vip
11321,64,1956.8959999999995,0,1,1,1,111,Vip
10958,64,2106.384000000001,1,1,1,1,111,Vip
22553,64,2144.2449999999994,6,1,1,1,111,Vip
4403,64,2333.7320000000004,5,1,1,1,111,Vip
921,64,2239.667999999999,0,1,1,1,111,Vip
25577,64,4070.709,2,1,1,1,111,Vip
20535,64,3308.586999999999,3,1,1,1,111,Vip
222,63,1091.0400000000002,3,1,1,1,111,Vip
28063,63,2203.1130000000003,1,1,1,1,111,Vip
7075,63,6055.1500000000015,0,1,1,1,111,Vip
2322,63,1633.8900000000006,7,2,1,1,211,Destaque
2531,63,5329.1669999999995,3,1,1,1,111,Vip
8527,63,1588.1110000000003,4,1,1,1,111,Vip
2041,63,1444.6410000000003,4,1,1,1,111,Vip
5833,63,5914.804000000001,0,1,1,1,111,Vip
12196,63,1623.9909999999998,3,1,1,1,111,Vip
14627,63,2524.9890000000005,0,1,1,1,111,Vip
4261,63,2730.198000000001,0,1,1,1,111,Vip
2386,63,4328.742000000001,4,1,1,1,111,Vip
24634,63,3165.208999999999,3,1,1,1,111,Vip
7305,63,1388.9610000000005,0,1,1,1,111,Vip
229,63,689.1009999999999,2,1,1,1,111,Vip
1009,63,5569.6849999999995,6,1,1,1,111,Vip
21818,63,2000.655,8,2,1,1,211,Destaque
4210,63,4865.010000000003,2,1,1,1,111,Vip
19581,63,2091.7270000000003,0,1,1,1,111,Vip
31819,63,4304.717999999999,1,1,1,1,111,Vip
6768,63,4712.279,5,1,1,1,111,Vip
7674,63,2684.966999999999,3,1,1,1,111,Vip
4078,63,1865.4440000000002,2,1,1,1,111,Vip
14790,63,1496.3240000000005,13,2,1,1,211,Destaque
26463,63,1332.1429999999998,2,1,1,1,111,Vip
6980,63,2507.5020000000004,2,1,1,1,111,Vip
19908,63,3376.140000000001,2,1,1,1,111,Vip
19300,63,3257.8559999999998,2,1,1,1,111,Vip
33799,63,1431.0180000000003,0,1,1,1,111,Vip
20410,63,2171.953,1,1,1,1,111,Vip
19673,63,3624.142,0,1,1,1,111,Vip
10644,63,2769.963,10,2,1,1,211,Destaque
9347,63,1537.9800000000007,1,1,1,1,111,Vip
11682,62,2659.6059999999998,4,1,1,1,111,Vip
483,62,3611.918999999999,0,1,1,1,111,Vip
11769,62,1851.3880000000004,1,1,1,1,111,Vip
2152,62,7452.035999999998,3,1,1,1,111,Vip
13528,62,1430.3979999999997,0,1,1,1,111,Vip
22585,62,1746.49,9,2,1,1,211,Destaque
2146,62,2868.4030000000016,0,1,1,1,111,Vip
34259,62,1659.5940000000005,3,1,1,1,111,Vip
32349,62,2334.9419999999996,2,1,1,1,111,Vip
1085,62,4594.43,1,1,1,1,111,Vip
6786,62,8391.283000000001,0,1,1,1,111,Vip
1617,62,8403.856999999996,0,1,1,1,111,Vip
36657,62,1972.4809999999998,0,1,1,1,111,Vip
37357,62,1521.1499999999999,0,1,1,1,111,Vip
4086,62,4168.6799999999985,2,1,1,1,111,Vip
14613,62,1396.9120000000005,1,1,1,1,111,Vip
13529,62,1419.218,13,2,1,1,211,Destaque
1173,62,3508.1299999999987,2,1,1,1,111,Vip
5509,62,9987.291000000001,4,1,1,1,111,Vip
24777,62,6022.173999999999,1,1,1,1,111,Vip
15447,62,1767.0230000000008,0,1,1,1,111,Vip
9964,62,4342.112000000002,2,1,1,1,111,Vip
5446,62,4809.971000000001,2,1,1,1,111,Vip
6057,62,3699.7290000000003,3,1,1,1,111,Vip
3309,62,2601.649,3,1,1,1,111,Vip
14287,62,6106.128,5,1,1,1,111,Vip
1287,62,7357.573999999998,6,1,1,1,111,Vip
906,62,1453.5400000000002,2,1,1,1,111,Vip
742,62,2507.6260000000007,0,1,1,1,111,Vip
25364,62,1822.6509999999996,0,1,1,1,111,Vip
49089,62,2716.7549999999987,3,1,1,1,111,Vip
21773,62,4994.512999999999,8,2,1,1,211,Destaque
2890,62,13030.936999999994,10,2,1,1,211,Destaque
24016,62,1714.942,0,1,1,1,111,Vip
38409,62,4647.896999999998,0,1,1,1,111,Vip
13539,62,1585.2139999999995,17,2,1,1,211,Destaque
26714,62,1860.942,0,1,1,1,111,Vip
27582,62,4460.328000000001,0,1,1,1,111,Vip
593,61,2932.166,4,1,1,1,111,Vip
6017,61,2131.549,0,1,1,1,111,Vip
4839,61,1570.5679999999998,6,1,1,1,111,Vip
3722,61,607.347,1,1,1,1,111,Vip
32434,61,2079.3709999999996,0,1,1,1,111,Vip
30541,61,3678.6090000000004,0,1,1,1,111,Vip
28003,61,1463.86,1,1,1,1,111,Vip
18958,61,2388.7749999999996,0,1,1,1,111,Vip
4140,61,1888.6309999999999,1,1,1,1,111,Vip
10649,61,4578.788,0,1,1,1,111,Vip
14738,61,2527.3680000000004,9,2,1,1,211,Destaque
4412,61,2459.39,0,1,1,1,111,Vip
3944,61,3923.441000000001,1,1,1,1,111,Vip
5109,61,2057.8799999999997,2,1,1,1,111,Vip
19187,61,2633.010999999999,8,2,1,1,211,Destaque
11521,61,1350.2,4,1,1,1,111,Vip
26571,61,3841.4999999999995,5,1,1,1,111,Vip
26678,61,2605.3689999999997,2,1,1,1,111,Vip
266,61,2538.8649999999993,5,1,1,1,111,Vip
10421,61,1021.7299999999997,0,1,1,1,111,Vip
66296,61,1435.6009999999992,0,1,1,1,111,Vip
4278,61,3380.608999999999,9,2,1,1,211,Destaque
23133,61,3379.29,0,1,1,1,111,Vip
1428,61,1798.5079999999996,6,1,1,1,111,Vip
31370,61,5932.637000000002,0,1,1,1,111,Vip
20072,61,1398.5419999999997,3,1,1,1,111,Vip
11257,61,766.1279999999999,0,1,1,1,111,Vip
915,61,3319.345999999999,3,1,1,1,111,Vip
25822,61,5084.2300000000005,3,1,1,1,111,Vip
3539,61,3719.9390000000003,2,1,1,1,111,Vip
10080,61,9545.913999999997,3,1,1,1,111,Vip
25732,61,1032.9759999999999,0,1,1,1,111,Vip
5748,61,2771.266,1,1,1,1,111,Vip
19778,61,2035.2949999999994,2,1,1,1,111,Vip
19171,61,2079.9959999999996,4,1,1,1,111,Vip
26294,61,4687.461999999999,5,1,1,1,111,Vip
5318,61,1280.7600000000004,3,1,1,1,111,Vip
